PK_CLIENTES;PK_TEMPO;PK_LOCALIDADE;QUANTIDADE;VALOR_TOTAL
2144ae00e7a93cf705798216a5f39c1806f7ba490c89300b34c2585a11db6175;40bdf5f8d698a1b5329096950e19e139eea8007c6f36790cba7f44e524aa20d1;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
8b5ee2759865aaf61d621e18da4ab83bf65b48addb064e29ebf582fe2725862c;016859797bb6a11052084741b66b97cf2b5045e6d1610b4360797c7b15dd3952;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
ab82d8cc5971c0b86ce233d8c4cb905dcf2c3cb9c4a9e143d6b2101bd320174a;226c49bda0a9ac205f61cd8b877b4b33e8c9a20d3209155b0b1ab5420bb0facd;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
1440c5629e0f1a1edd20c9c79a79dda8fa134931b671d038abee4b28e0a65a06;2364cce16d4e2ba153c8aaa279eb177644a3163699950702950d2909dc3d7b63;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
6a9e02ef45601e474dde15a6eb6196fc35884e8b139da552a645278f386c3ae6;db68b122d7cb1a54b843f1e9533a1ad620acd7c1cb98e6b70d939d7961ee1358;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
2021d6bb0b82f1404361cc2fc77ad3539dc7b45b9be442d9c64a5ca86be5af4d;00b966432a219a616fea56327ff19361599c00f70f595d68710248a18c4f0d20;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;6;""
2867bf8a37f2258e45a03d850cf479b3b306de6d3fe7bee49ffdb87bd551332a;8b2220e6fcd970a04efb96dc7b4e50c92a0fab213c5379b9dfed43c933202e4c;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
277bd00c0a599ea9e5e1f1082ee42eab972c0e3150bbf23895c27836842e5813;a7f9d577161a57b5d5a7b43ad3394e1e9b4488023e77e1010d0e325f168d6468;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;1;""
9d67d9ad197209a055945ac6390a7fa774bbdeb50394ce3cb54500f2b480f04a;7f738d2b0aaa507df5b94428287fadd5fa93fe1d11774e89cda191f34fd0fa9a;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
8e86fad0c4aa6da177d756f05e3d3cb985538f741aa9c944611b990d5b09e265;9b57dcb1971179aa7647e5d3794ae8fbde2c8da0ded4a2401e22dfb208a6ff56;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
346683d6c3425c00a160bb13646f4596e112575b7b66233746ffa020ce06a052;10cac93e3100360b9b9c21ad0d4dd7b9ca95d836997bd973c26e80b1033b7776;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;4;""
2a7a5da1a2e986a7fd6f8ad0e8a62823fd500f9a61f05a01b62e0a873eef69a9;365de4fb441a442cdde635d0c4d4b28909522f9c6fa0b7c115ab474f0040e7bc;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
425256300dd4849506e66b252ac6ed3e21a4985ab18142c5091d694807076d7d;a41ea822e21db021a96ffa5e136e9ccb54445839d224e91e493cdd08b92cdd1a;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
8a92affd0f6387fc490a0f07e09aa48e9202ceb5a52bcff53bba5d120b13486d;fb787a9879424ffffd4fa79111c845c8c3a70565800d685b36fa1fd4d911f981;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;7;""
8a92affd0f6387fc490a0f07e09aa48e9202ceb5a52bcff53bba5d120b13486d;714115c1e68e146781c1134233190d382d5cfcef637a325e3876a2b6008d0e32;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;2;""
aea49e9e068129d276307c6895a189bb4f1bb56c0da86e1ee94325fae53ed113;014f41f8eb6fb4fa37a43bb59e4ec8ce66804740e20377cc723d73e80befd30a;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;4;""
9d2a75f0b39c40299b155c92794dbc905b9bc99b1ca4ec5dc6e2ec5f812e6199;448961a522478cfec2ace97fcc9a4244059ea20d4610b99be4e5236bf0fa85b9;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
9d2a75f0b39c40299b155c92794dbc905b9bc99b1ca4ec5dc6e2ec5f812e6199;012b5ff1180572484884fa8fabe2b8f50c185ff9eaa27105e80228a3bf3a5c39;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
2b05d7cea2177876145e0917bce89e27eb27e946c701bb216b208c04003a62bf;b4189cb7b7950b0c0c7e96589542c7c372fb15fdcc971e6d3b3b1f82b5b563ca;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;7;""
c0f802a9e871db2df2b8e269a5e76d1a417b1b2608139de1a47078665d1bc0a3;bce962fa1c6091e295efcb3732ecc432588bf76ca634e1b6c8c2dbbff2c4c4ef;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;1;""
88eefd889b1efbfe39090357d83abd3bc709b4a0e27ed9306015a3f3b9279141;87cdfc266502fac7cba32cd39036a0439d91aeaabc5a4065ef197b1ed35ce567;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
d4e1d0bb5549045f5ae144b5ecc86c469976060d1561f32625b57ad89b0fecca;6780ad2817ea55de0dd8e6aaabde098b40883c1d4f361b297f47d476196c166a;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
ba8e35446c67a4a0dd72854bd80b45b499a4b5e31b7ef499024394fc46a4fe31;50a0703e7b5e032f6279fd07bc0617c28f95cfb79fc986051a4e202f23ecfaa0;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;4;""
a65c57bc24cfc702a2d140531745df162c1de077191ddce083415446e98de54f;d455c4d722572f3d989e41722c3d23d75da255f2d64435b4c924b324e5dd49cf;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
584bf347d2d071f27e4543884fab7a6486b33cbaec547387705a9a08acd3f1a7;2436a49899042356b685b365e6a45bb83d62d2939fe9542d45a195d7099c8135;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
d99c0206c90518cee1d3597cf3d94b59d5e9cb38107f9b3e1c7fdd9a6065cd28;762ade34ddc5c049dec3b61cc7d0f989e3b9a794cd4e761c6b0f8b64ab0a17cf;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
c6aa11864611f4af658c24ccb333fc8d0bb9134870ede61df033986cab373245;b153488da247cdaeae0170c6a1492e80ea9ab59f5e9c0c6b2d2f37830b6d6752;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
0ac996c607e17f8785bb54eb3592af0f9b5c065461f66e059f1099f0f36dd5d4;7ae0cb88044ad11d104952b697b9a23af8347994d040c6efa9e11cb2c4ad54a9;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;2;""
c6762fd9f2ef7ceddcac8a645093d78d93f319ffa8637c65629be18872185669;1c74eef40f21abc2b64d6103ba6689ccc659c56510f68d2e8da9c42136ca21f7;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
fe7efbdd9364eae899de10d7e17137f83e10d03a7459124820c1fd41e21a9789;5c2270c7bf5f85e30eb1b4c60db9ce403c61164b8bf377d086f0b8fef97cf149;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;3;""
69002a4daf8a8d95942d8a32ffe94020fd76077466cee2a39a142af6d45ddc1d;b9024856b1d68b85307ffeff95610939be3f8e2f90d4a540fe67550e786ea448;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
69002a4daf8a8d95942d8a32ffe94020fd76077466cee2a39a142af6d45ddc1d;f478bc3a1f00683516dccdc8d89a14eefa40f9da9fbeb5c2536e13c7d21374aa;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
012570c6ff0a08ae68a7ddb23e1648e94cb1056cc9b0469c240a8e3903a0106e;6047dcde282e35ac9981726ae85cbbca1d08104546d9d6c9652afe1d94c699af;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;17;""
168d91a6bd68cb0769ea43682ee4ba2161f4e41ff2ca17ef3ca4ebb93dba9d28;7ae0cb88044ad11d104952b697b9a23af8347994d040c6efa9e11cb2c4ad54a9;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;6;""
4d6baef5769931917b90d06105f427aa942d46085e1e449326c93ec76cc9fb4f;da83dbcbfad484e730fb0539971889aa47ccc66d5a9138a463f6499fd531c9dc;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;7;""
4d6baef5769931917b90d06105f427aa942d46085e1e449326c93ec76cc9fb4f;4203dcc9fba2a47711816c8ea7456d7848b050c2bd858157cd4f377765f13d26;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
a8374901df044997f262a5efabeb817c85ebe0ae53590e507979ed25a28bf9b7;38c571182e7cfb7111d99f7b196b21cb3f66cab9a0e59f5d8cbca48817273639;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
cbf672e50b05ad2db598da56c7e588b74f36064e0ec1ce4f6eab1023a6ff609d;3dc0f6b714f03df8041e7569598d75566154c23feef1d5df6fcba8d5a52236aa;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
48fdab6f79ebd6c7215c646c2d456b5eb74135f9ffab935b31994d9c6d191eef;4ff5af6fc90cf223d04c5eddbe4443f0f15f3c7130f39b0e007f7e6cc29a6083;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
d77b9b38bdeca3b674737f8b660b4826a1852f6de5215f45cf3c314706d4c346;5aa1989287830b2c695bf2be7ef3191a55b10b964bb69ee61ffac7f93cf8a94f;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
d437780fe6c65f68203817db4ae5194fb72dfd4aea973f5782ad3ac83e7bf1a8;03dcb47354a12fd6cb22381bb63c7aa642ec8790c918fc4f82e9ea5c2ce539c5;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;2;""
4db2b59d4c918bac7550e9c3483ccf1061c992f58eab55d2524f3d84e9980db7;9c7edbd56ef20af96821f8995a92260274ebfd6f445470ce0254283d377a6cb4;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;2;""
d17db392e13fceb7f7123178be15d5c9dcfe2e35d2fe3da5415678a45e2e4658;cee781a6add0f116f9406e7639bf3c0d9491f4a89c67f06187c487042c46c38c;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;7;""
d65684f65386205fd560857761d0296dd48521ed5bd49013c6881c76a1c388a0;a2d0ef0570728c23e8932588fb4928ca3b340f809e6ce0d22da14fc8e33a429f;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
b00e316af043b1c553cbd33d15184ff64522cbe9b8a27e6a8190c74f860f76cf;d220edbd850c6f87aff61e93b94efb1fd54287cac8e3b7a1bee59ac25484877c;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;2;""
6af517f4442a3fc503c6af0273126b85cb3351540a29287017766325ed1b6401;f6fd1975f16a73356372122584a67137b3fe1a8ef8119c76452497ff857ca876;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;5;""
8650284ba67500493e1466537cfeb349b8867d05755aad7b580097e4188a2784;45239dc667b2a3093aa85c1fce8ab0f8b1c08b605fc704ff80670e6cc44644f7;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
707fa12b62815da6c7a66ba0a78b929c5acfdec04894c50ef69f89a24e040d97;ffbbb403830c35b87a8761ae4c4ba1212b028027d891148ad9aa3e173352541b;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
cf4f951e40e3e6719b77a141e464b4b07efe900ab8238ef33de98340d7cac8fd;cdbe549d62d9bec228dd5258dfefe7ff14f3e321b0d31cc13e5efa263c56dc9d;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
cf4f951e40e3e6719b77a141e464b4b07efe900ab8238ef33de98340d7cac8fd;dde9a278055d33864132d6a3be963c2a50ce142ea78f8f54285f2fa0ef612f5e;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
54339f95578a6977662e0dc7aac82ca9edee75b6254bb6c6db6e3c57a0f138e5;76399b53ff29c5b91bcfef7d23255ef8142d6f74584e1c73c1b9f5df0fcf6315;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
9235534935088adbebb3e5f43eb672167d72fad3e1c1a97c1f168760f8a04033;bc6f13c3b26e3cbb379227e7e1dcd7f86740dd55d4c951a8ba8de2baeb5f5b06;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;5;""
cb77541861f9ca5db9910f7c284e66e153cf9b3f36674e4d3e85d3cecc50f32a;60b9b71ae07a7e425039706e49f63831693d79e435c8e6a3b3c7644b76541198;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;10;""
2e91f099a9729565fea1003c86661ec3bf0873de8079a5b929de5bd211898e18;b09febd75e8ba7906bc964878ab185ff3f1f8614bf1c40e0d570fc1fd5be5261;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
01f5aec5e9ba164a468feac3716d09af56fdd97e819509ac6e98c44da3243fbd;356895ea282d653ad89c1dc54f44fc7caf853ee0dbc2c219f929177241cb282b;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
203ff20d1ad924533cd225dfdef4c19e9c26273e64c951e8e714efe2c5f1b434;7f738d2b0aaa507df5b94428287fadd5fa93fe1d11774e89cda191f34fd0fa9a;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
35c621d6752eef513060a440d1a5bfbf460adf6f36afd04dd7e27b6f5b6808dd;7f20fee0e5d05fbe47e35fddfbcdeff42c54ad9e83be8d21a914299eb37a3594;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
8b5ee2759865aaf61d621e18da4ab83bf65b48addb064e29ebf582fe2725862c;69d81914b6f06e268852a5a568e17b8bc40f0a083814739534b4d2d8641128bf;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
161435446eb39f47311134a5efd29a673a73fae92d9eb0787f8a8716e8cdb433;f953408d9f39355135938f42d91a02c38fb66337bb6b1b7cf566f17632db6dfb;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
c0f00b9913ce89a93675f2d98a91445efabd01e4f31ddad09f3280bdbc162888;6047dcde282e35ac9981726ae85cbbca1d08104546d9d6c9652afe1d94c699af;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;5;""
3fd0e37e11aa2f4997eaa2239c03887e78c6196ec90e86bddab53f3f277d650c;91395c98e1507b183130f2a9dfc53784fa86d064828dfeef3d2ce1b18a930005;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;10;""
72f5cfdd8d9474d0e009cc3310fc54264ddcba8df01fa5fa9a9d03d8079ea297;5a3b21bc354ce6572873dbe279fb36dc60274942a0e080d63974ac8bf9f0478d;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;4;""
3ed2c77373dab6e93485ee01fe932405bbfad538ab9e480b62fb359c3a56f586;853ee0a40204f35c4529b307cdc1054e60ef1b7ae937ca510594896ca660f389;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
033ee6fd9986ba05b39f731df80a81d1e735d14443467f7955dd870a9447b42d;9802703a096cab90d9cdc536c4325bda499d95edc93912fba17b10fe69724934;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
033ee6fd9986ba05b39f731df80a81d1e735d14443467f7955dd870a9447b42d;ba95e298c8f428a578f2372f6caccc9287aefc596f835156a4013ed925a33e7b;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
033ee6fd9986ba05b39f731df80a81d1e735d14443467f7955dd870a9447b42d;6e56aaf4c47f2abe0efa9b467370566cefef3def54784017bbab9981b46ec142;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
ebd8120b3296ffaa233627ea7d5f0a1294a748e659afe885866950306eac9223;a7f9d577161a57b5d5a7b43ad3394e1e9b4488023e77e1010d0e325f168d6468;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;3;""
5e88580ab14f3f9f8cf7110efb88e127e4fb97d2aefd8925f0a319268e8a0876;d5b9d66741a71ce70668192f0ce74cae1c6b367a875566b47be9188638189f08;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
f0df4145c3e675dd797ef122061cf402cd13af5e83332f9af1cdab6dc8afab53;72173ae36213b8f687cfb17e7ae501405cce2c63c06e2cc56730851a4e1c255c;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
819db39635107ab8ac4c67dd7ebcac2aea7943faba621cc93564973c2f7dbe66;dde32371a23587dc71f8d331304e93b354f35bd19aee364efdedefe388074b16;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;2;""
9055a4dd3f2875942ce8c29d0960bc3c9f52a099e045830cde3b0cbc489ff976;41dd134b2359cdeae0e93ddc1a02895fcb4f64fd13f38de6fd8733bde8c6837c;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;7;""
9d2a75f0b39c40299b155c92794dbc905b9bc99b1ca4ec5dc6e2ec5f812e6199;b1d13812775e3d1428c321789858ba02937b4a8fb0f485ddc01fddcb71eaf4ab;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
9d2a75f0b39c40299b155c92794dbc905b9bc99b1ca4ec5dc6e2ec5f812e6199;0a00c453bccf2162a32634dbe9ac93efe7b0a293f1e16ae72c5596bac903087c;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
9d2a75f0b39c40299b155c92794dbc905b9bc99b1ca4ec5dc6e2ec5f812e6199;d409c7c1ad89e8d09092b5648a986ea2f8fbc2c72ff104c00771ab855eb57c3c;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;3;""
43f5cb8f9db2bc66d5e5e8108b63f4c89e060a8b4a4bf2519332134ae423e4a2;d58c7e629f66d99b3b97d5327e3e59ed7cd30d11427445a84bcb67642eb71a00;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;11;""
43f5cb8f9db2bc66d5e5e8108b63f4c89e060a8b4a4bf2519332134ae423e4a2;e91af784566518b8c3cb42afb3dce05fb859cbb96f009f5740be2a54b71e5537;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;20;""
e0537e9c9d3b6c87372e77141a3f3877786d6f786ff81c7bee951d10a34f89fe;8e50cc04a6da826022dfcb6498aaae4f832c2034717ce877f09801fe60d66465;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;2;""
12740dbf9d86a087aab6b8529e03976ad27c721de2abccf8daf738681e7d51e9;482561a189cc96a89908e67db0633a89634756d75cb0c6a19fa0d07e8268fa11;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
2dd9178e711ed6e5ea05468715d7eaf3c7a1c0d795b77dc68c0fb937d414e186;3d0be0931b010db76e273422cba75a161592ea2c4c9528a6d6a444462f3bc26f;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;3;""
d4e1d0bb5549045f5ae144b5ecc86c469976060d1561f32625b57ad89b0fecca;d484fe61529cddda577b836d1cb28b9c3435897b90855a2a05b2243b9fc113b0;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
1b9d8d6bbfb04d3a31fa1da08f1a633238dbbbf4174f9ccf4884380a2bd285bf;183b2b3a6baaa69b6caabdfab93895a0ca8d7d8fad4fc110007d19b00ffedf63;afcc6e708bd905dfa8bd30ce691a5d3ba458bcf6e259378929aa283f608bade4;1;""
819642e66a47835330c9f6a657ba98e45066669ddcf308ff6e74fe24a16d45a3;91395c98e1507b183130f2a9dfc53784fa86d064828dfeef3d2ce1b18a930005;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;2;""
701f6609a80641db7ab2cb101fe831d414b8eda10d848badda1b5964e3b15b35;b857cec06e30daa54629556e72fbad8c1eda3e6535b7b0e51ad620c705dc000f;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
a65c57bc24cfc702a2d140531745df162c1de077191ddce083415446e98de54f;cef019a036144630bfe4dc2559e7340a60abcb841dc13bc473d32715c3caf3fc;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
584bf347d2d071f27e4543884fab7a6486b33cbaec547387705a9a08acd3f1a7;89502dbc4667444c4f53b163899e6f27206b85db9aba343ff9eb4ecd346b923f;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
d99c0206c90518cee1d3597cf3d94b59d5e9cb38107f9b3e1c7fdd9a6065cd28;224d7043cfb0d6873ffb28fddcc6ccaa039fbcbfa33b583acbe5b2a73e5cb3a5;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
72ec01a5be86c530bcb36ee4846ab902e62b5a4be88b9e2db44673ada04c3608;492ef81fb2bb82f52ea3b75e1db5550cebd6423c97a2dec5a977f50b454c1920;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;2;""
c1cd8bd2d34f705fe2a639d6bb12ae713fe5efceda2dcb564a740ed1cad85ee3;19ca3c14fd89d9bb6e436948ada000aa3826ac715922c8683dd5f8bcef6dcf49;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
37a4ad8a59a7341cea1fa79b88fcfe3e70bfda28a550620bfe17eec975703d3c;cdceedaf9aa816346fb8e7fecdd8f44b2ff626b6279d6df764ad496feee267ea;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;3;""
e309cc6bc937f7a97e540fb13788dab5a48a5965cfc3cac8952f96fb5b253014;ce98d7e2b073d5987f181122f805f4877818ffd6ba9ac22c177cfb49a19701de;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
b6a5b64de6f6ee7dcf6edaa2cdcb1ed9c6400cddb82b3eeb34525be0105acc1f;7ddd6fe6a767eec22b2a26253589d010701065584116b0d5cd4b839ef9459eb0;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
92f29c7f3e5e033a7202538b2606b75304eb972a864742fcdd5faa1164b74104;41e5f1889b172601a9b51901d451163804f6e5178fe30f514c1250a6c66d03a5;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;4;""
7e608a4ae5ed37138d57816f9eff172937a8126fa64df68ad8d07159df5a5e91;a7edc672f2e4e1151e3dc023a859a0d9e368c3c98ba9420304f520c0fda20215;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;3;""
5cef69d9fe80840779d591db1757a773ed6eff8b413cb59712084360c7cc7789;2364cce16d4e2ba153c8aaa279eb177644a3163699950702950d2909dc3d7b63;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;1;""
f5cd36c2d070ccba36ecb81150f1bde3ca8ba21e0e3d5120347c243bf5f6be5e;dedd2a7af6fb922e3a636cd3835db6388c1a337ac80e46b0d65f24a9ff3c1949;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
9b39f22d6e48794b4330c20cd341de85b116f4135f0b38a6b6d6c82032dfa1af;9bba84c360a7a342c214c7170be84af7ba8ebcb8b73598bd7811e6c6f3783cf2;1afeeb4f561c3d914796782bfa14016ccfce18022cb9faaf7008fcaab8aeaca1;1;""
bcae3e23de5b615e88c1b7429bf557011950382ca42cfc7c20cc9622e7fa9e49;03dcb47354a12fd6cb22381bb63c7aa642ec8790c918fc4f82e9ea5c2ce539c5;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;1;""
3eb36a60a576f2dd94568eae9be97065a92b6125fd9a66e6a8f94d26c27b6acd;7770405c756e5ac0afc0548edfa5eb97ef696b245cfc7b40a38872beeed5c99a;2b4cd33c4c62f4ec72c0c6bad01f0cda1c2c808ff3b677d24e0e3a0160a6fa46;24;""
6af517f4442a3fc503c6af0273126b85cb3351540a29287017766325ed1b6401;8e50cc04a6da826022dfcb6498aaae4f832c2034717ce877f09801fe60d66465;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;2;""
8650284ba67500493e1466537cfeb349b8867d05755aad7b580097e4188a2784;dd9c8d10ac88089b42527398495246a7326d7ededb05a759cfe3ce6bb0c8ed55;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
a47ab4e16f14c2b224d433ae623361cc8de1a8f6ea87cd0dd331128e9e8f2830;5c2270c7bf5f85e30eb1b4c60db9ce403c61164b8bf377d086f0b8fef97cf149;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;5;""
5891d5b5606cbcf8a50ef5ca688fbf164925d30e750d909edf2245d8fca717a0;f478bc3a1f00683516dccdc8d89a14eefa40f9da9fbeb5c2536e13c7d21374aa;379000e082e133b5cc4217e9151f9a6d2c84dba77123f9455d30f933b42e76e9;2;""
e1b4e632bbf5a039a618c09ca5289aa7c4ab7509d7a649abde89ae1426575011;bfc4c1527b572f788ef1f421b0592c1d12060b6c864a206e1e8b18bcf5b2b17a;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
732f286af5682c4042b044dcb2cd1f2f7d4456a9b9a9d23821dafa66df1f37ab;07de09b27d7f7123bcd51655ee4676d56c6a17c18793e82d7762bc693478121f;4042a73c116c9746ff23df90e66ab19b4723d773dd571d0b78af67522b676064;3;""
2144ae00e7a93cf705798216a5f39c1806f7ba490c89300b34c2585a11db6175;fad0ac7cd6f1bdc3a2868c46ee6c06078cbfa506c0b9d5a3a2a498c230db18d6;b1ee07aade4efda17eee0d35b49e06481abc3e80732e2baafbf40c4ac70469d0;1;""
